id-enccre,headword,text,coordinates,meridian,coordinates_txt,gpt_preds
v8-2881-8,Isle de Fer,"Isle de Fer, (Géogr.)​ la plus occidentale des Canaries, par laquelle les Géographes françois & autres, tant anciens que modernes, placent le premier méridien. Voyez Fer, île de, (Géog.)


J’ajoute ici, avec M. de Mairan, qu’il seroit sans doute plus sûr & plus commode de prendre pour point fixe un lieu plus connu, & dont la position fût mieux constatée ; tel, par exemple, que l’observatoire de Paris, & de compter ensuite la longitude orientale ou occidentale, en partant du méridien de ce lieu jusqu’au cent quatre-vingtieme degré de part & d’autre ; c’est ainsi que plusieurs astronomes & géographes le pratiquent aujourd’hui. Mais outre que cet usage n’est pas encore assez généralement établi, il seroit toujours important de connoître la véritable position de l’île de Fer, encore douteuse par rapport à Paris, pour profiter de quantité d’observations & de déterminations géographiques qui ont été faites relativement à cette île. Il résulte des calculs de M. Maraldi, que la partie de l’île de Fer, par où l’on fait passer le premier méridien, est plus occidentale que l’observatoire de Paris de 19d53′ 9″ ; cependant M. le Monnier l’astronome differe de 9′21″ avec M. Maraldi, dans la détermination de la longitude de cette île, qu’il établit de 20d2′30″. Voyez les mém. de l’acad. des Sc. an. 1742. (D. J.)​","[['alt'], ['19 53\' 9"" W'], ['20 2\' 30"" W']]",['Paris'],"alt | 19 53' 9"" W | 20 2' 30"" W","19 53' 9"" O | 9' 21"" O | 20 2' 30"" O"
v9-8-0,JUCATAN,"JUCATAN, (Géogr.)​ grande province de l’Amérique dans la Nouvelle Espagne, découverte en partie par Ferdinand de Cordoue en 1517 ; elle est vis-à-vis de l’île de Cuba. Il y a dans cette province beaucoup de bois pour la construction des navires, du miel, de la cire, de la salsepareille, de la casse, & quantité de mahis : mais on n’y a point découvert de mines d’argent, & l’on n’y recueille point d’indigo ni de cochenille. La pointe de Jucatan, que les Indiens appellent Eccampi, gît à 21 degrés de hauteur ; elle a dans sa moindre largeur 80 de nos lieues, & 200 lieues de long. Cette province est moins connue par le nom de Jucatan que par celui de Campêche, port très-dangereux à la vérité, puisqu’il est rempli de bancs & d’écueils, mais fameux par son bois qui est nécessaire aux belles teintures. La péninsule de Jucatan est située depuis le seizieme degré de latitude septentrionale jusqu’au vingt-deux, depuis le golfe de Gonajos jusqu’au golfe de Triste. Les Espagnols occupent la partie occidentale, & les Indiens l’orientale, qui est du côté de Honduras, mais ces Indiens sont en très-petit nombre, tous tributaires, ou, pour mieux dire, esclaves de leurs conquérans. (D. J.)​","[['16 N', '22 N']]",,16 N 22 N,21 N | 16 N | 22 N
v9-358-1,Khotan,"Khotan, (Géog.)​ ville d’Asie, capitale d’un pays très-fertile de même nom, au Turquestan. Cette ville, suivant les tables Persiennes, est de 107 deg. de long. & de 41. de lat. Suivant l’auteur du canoum, sa long. est de 100 deg. 40′, & sa lat. de 43d30′. (D. J.)​","[['alt'], ['41 N 107 E'], [""43 30' N 100 40' E""]]",,alt | 41 N 107 E | 43 30' N 100 40' E,41 N 107 E | 43 30' N 100 40' E
v9-525-0,KOUBAN,"KOUBAN, (Géog.)​ grande riviere de Tartarie ; elle a sa source dans la partie du mont Caucase, que les Russes appellent Turki-Gora, & vient se jetter dans le Palus méotide, à 46 degrés 15 minutes de latitude, au nord-est de la ville de Daman. Les Tartares Koubans habitent en partie les bords de cette riviere. (D. J.)​","[[""46 15' N""]]",,46 15' N,46 15' N
v9-609-0,LABRADOR,"LABRADOR​, ​Estotilandia​, (Géog.)​ grand pays de l’Amérique septentrionale, près du détroit d’Hudson ; il s’étend depuis le 50e d. de latitude, jusqu’au 63, & depuis le 301 d. de longitude jusqu’au 323 ou environ ; c’est une espece de triangle. Il est extrèmement froid, stérile, bordé de plusieurs îles, & habité par des sauvages appellés Eskimaux. Nous n’en connoissons légerement que les côtes, & l’intérieur du pays nous est entierement inconnu. (D. J.)​","[['50 N 301 E', '63 N 323 E']]",,50 N 301 E 63 N 323 E,50 N 301 O | 63 N 323 O
v9-1684-0,LISBONNE,"LISBONNE, (Géogr.)​ capitale du Portugal, sur le Tage, à quatre lieues de l’Océan, trente-quatre S. O. de Coïmbre, soixante N. O. de Séville, cent six S. O. de Madrid.


Elle est 12d. 57′. 45″. plus orientale que Paris ; lat. 38d. 45′. 25″. selon les observations de M. Couplet, faites sur les lieux en 1698, & rapportées dans les mémoires de l’académie des Sciences, année 1700, pag. 175.


Long. 10. 49. par les observations de Jacobey, rapportées dans les Transactions philosophiques, & approuvées par M. de Lisle, dans les mémoires de l’académie royale des Sciences.


Long. selon M. Cassini, 9d. 6′. 30″. lat. 38d. 43′. & selon M. Couplet, 38d. 45′. 25″.


Long. orientale selon M. le Monnier, 8d. 30′. lat. 38d. 42′. 20″.


M. Bradley a établi 9d. 7′. 30″. ou O. H. 36′. 30″. pour différence de longitude entre Londres & Lisbonne. Voyez les Transactions philosophiques, n°. 394.


Cette ville est le séjour ordinaire du roi & de la cour, le siége du premier parlement du royaume, qu’on nomme relaçao, avec un archevêché, dont l’archevêque prend le titre de patriarche, une université, une douane, dont la ferme est un des plus grands revenus du prince, & un port sur le Tage d’environ quatre lieues de long, estimé le meilleur & le plus célebre de l’Europe, quoiqu’exposé quelquefois à de violens ouragans.


On a vû cette ville briller en amphithéâtre, par sa situation sur sept montagnes, d’où l’on découvre le Tage dans toute son étendue, la campagne & la mer. On vantoit, il n’y a pas six ans, la solidité des forts de Lisbonne & de son château, la beauté de ses places & de ses édifices publics, de ses églises, de ses palais, & sur-tout de celui du roi. Enfin on la regardoit avec raison, comme une des principales villes de l’Europe, & le centre d’un commerce prodigieux. Toutes ces belles choses ont été effacées du livre de vie, par une révolution également prompte & inopinée.


« Lisbonne étoit ; elle n’est plus », dit une lettre qui nous apprit qu’un tremblement de terre arrivé le premier Novembre 1755, en avoit fait une seconde Héraclée ; mais puisqu’on espere aujourd’hui de la tirer de ses ruines, & même de lui rendre sa premiere splendeur, nous laisserons un moment le rideau sur l’affreuse perspective qui l’avoit détruite, pour dire un mot de son ancienneté & des diverses révolutions qu’elle a souffertes, jusqu’à la derniere catastrophe, dont on vient d’indiquer l’époque trop mémorable.


Quoique vivement touché de ses malheurs, je ne puis porter son ancienneté au siecle d’Ulysse, ni croire que ce héros, après la destruction de Troie, en ait jetté les fondemens ; desorte que dèslors, elle fut appellée Ulyssipone, ou Ulyssipo. Outre que selon toute apparence, Ulysse n’est jamais sorti de la Méditerranée, le vrai nom de cette ville étoit Olyssipo, comme il paroît par l’inscription suivante, qui y a été trouvée. Imp. Cæs. M. Julio. Philipp. Fel. Aug. Pontif. Man. Trib. Pot. II. P. P. Cons. III. Fel. Jul. Olissipo. Cette inscription confirme que Lis-​bonne, après avoir reçû une colonie romaine, prit le nom de Felicitas Julia ; & c’est assez pour justifier son ancienneté.


Elle a été plusieurs fois attaquée, conquise & reconquise par divers peuples. D. Ordogno III. qui régnoit dans le dixieme siecle, s’en rendit maître, & la rasa. Elle fut à peine rebâtie, que les Maures s’en emparerent. D. Henri la reprit au commencement du douzieme siecle, & bientôt après elle retomba sous la puissance des Sarrasins. C’étoit le tems des croisades ; D. Alphonse en obtint une pour la retirer des mains des infideles. On vit en 1145, une flotte nombreuse montée par des Flamands, des Anglois & des Allemands, entrer dans le Tage, attaquer les Maures, & leur enlever Lisbonne. Dès que le comte de Portugal se trouva possesseur de cette ville, il la peupla de chrétiens, & en fit sa capitale, au lieu de Coïmbre, qui l’avoit été jusqu’alors. Un étranger nommé Gilbert, fut sacré son premier évêque. Henri, roi de Castille, la soumit à sa couronne en 1373. Elle rentra dans la suite sous le pouvoir des Portugais, & y demeura jusqu’à ce que le duc d’Albe, vainqueur de D. P. d’Achuna, la rangea sous la domination espagnole. Enfin par la révolution de 1640, le duc de Bragance fut proclamé dans Lisbonne roi de Portugal, & prit le nom de Jean IV.


Ses successeurs s’y sont maintenus jusqu’à ce jour. Charmés de la douceur de son climat, & pour ainsi dire de son printems continuel, qui produit des fleurs au milieu de l’hiver, ils ont aggrandi cette capitale de leurs états, l’ont élevée sur sept collines, & l’ont étendue jusqu’au bord du Tage. Elle renfermoit dans son enceinte un grand nombre d’édifices superbes, plusieurs places publiques, un château qui la commandoit, un arsenal bien fourni d’artillerie, un vaste édifice pour la douane, quarante églises paroissiales, sans compter celles des monasteres, plusieurs hôpitaux magnifiques, & environ trente mille maisons, qui ont cédé à d’affreux tremblemens de terre, dont le récit fait frissonner les nations même, qui sont le plus à l’abri de leurs ravages.


Le matin du premier Novembre 1735, à neuf heures quarante-cinq minutes, a été l’époque de ce tragique phénomene, qui inspire des raisonnemens aux esprits curieux, & des larmes aux ames sensibles. Je laisse aux Physiciens leurs conjectures, & aux historiens du pays, le droit qui leur appartient de peindre tant de désastres. Quæque ipsa miserrima vidi, & quorum pars magna fui, écrivoit une dame étrangere, le 4 Novembre, dans une lettre datée du milieu des champs, qu’elle avoit choisi pour refuge à cinq milles de l’endroit où étoit Lisbonne trois jours auparavant.


Le petit nombre de maisons de cette grande ville, qui échapperent aux diverses secousses des tremblemens de terre de l’année 1755 & 1756, ont été dévorées par les flammes, ou pillées par les brigands. Le centre de Lisbonne en particulier, a été ravagé d’une maniere inexprimable. Tous les principaux magasins ont été culbutés ou réduits en cendres ; le feu y a consumé en marchandises, dont une grande partie appartenoit aux Anglois, pour plus de quarante millions de creuzades. Le dommage des églises, palais & maisons, a monté au-delà de cent cinquante millions de la même monnoie, & l’on estimoit le nombre des personnes qui ont péri sous les ruines de cotte capitale, ou dans son incendie, entre 15 à 20000 ames.


Toutes les puissances ont témoigné par des lettres à S. M. T. F. la douleur qu’elles ressentoient de ce triste événement ; le roi d’Angleterre plus intimement lié d’amitié, & par les intérêts de son commerce, y envoya, pour le soulagement des malheu-​reux, des vaisseaux chargés d’or & de provisions, qui arriverent dans le Tage au commencement de Janv. 1756, & ses bienfaits furent remis au roi de Portugal. Ils consistoient en trente mille livres sterling en or, vingt mille livres sterling en pieces de huit, six mille barils de viande salée, quatre mille barils de beurre, mille sacs de biscuit, douze cens barils de ris, dix mille quintaux de farine, dix mille quintaux de blé, outre une quantité considérable de chapeaux, de bas & de souliers. De si puissans secours, distribués avec autant d’économie que d’équité, sauverent la vie des habitans de Lisbonne, réparerent leurs forces épuisées, & leur inspirerent le courage de relever leurs murailles, leurs maisons & leurs églises.


Terminons cet article intéressant de Lisbonne par dire un mot d’Abarbanel, de Govea, de Lobo, & sur-tout du Camoens, dont cette ville est la patrie.


Le rabbin Isaac Abarbanel s’est distingué dans ses commentaires sur l’ancien Testament, par la simplicité qui y regne, par son attachement judicieux au sens littéral du texte, par sa douceur & sa charité pour les chrétiens, dont il avoit été persécuté. Il mourut à Venise en 1508, âgé de soixante-onze ans.


Antoine de Govea passe pour le meilleur jurisconsulte du Portugal ; son traité de jurisdictione, est de tous ses ouvrages celui qu’on estime le plus. Il est mort en 1565.


Le P. Jérôme Lobo, jésuite, finit ses jours en 1678, âgé de quatre-vingt-cinq ans, après en avoir passé trente en Ethiopie. Nous lui devons la meilleure relation qu’on ait de l’Abyssinie ; elle a été traduite dans notre langue par M. l’abbé le Grand, & imprimée à Paris en 1728, in-4°.


Mais le célebre Camoens a fait un honneur immortel à sa patrie, par son poëme épique de la Luziade. On connoît sa vie & ses malheurs. Né à Lisbonne en 1524 ou environ, il prit le parti des armes, & perdit un œil dans un combat contre les Maures. Il passa aux Indes en 1553, déplut au viceroi par ses discours, & fut exilé. Il partit de Goa, & se réfugia dans un coin de terre déserte, sur les frontieres de la Chine. C’est là qu’il composa son poëme ; le sujet est la découverte d’un nouveau pays, dont il avoit été témoin lui-même. Si l’on n’approuve pas l’érudition déplacée qu’il prodigue dans ce poëme vis-à-vis des Sauvages ; si l’on condamne le mélange qu’il y fait des fables du paganisme, avec les vérités du Christianisme, du-moins ne peut-on s’empêcher d’admirer la fécondité de son imagination, la richesse de ses descriptions, la variété & le coloris de ses images.


On dit qu’il pensa perdre ce fruit de son génie en allant à Macao ; son vaisseau fit naufrage pendant le cours de la navigation ; alors le Camoens, à l’imitation de César, eut la présence d’esprit de conserver son manuscrit, en le tenant d’une main au-dessus de l’eau, tandis qu’il nageoit de l’autre. De retour à Lisbonne en 1569, il y passa dix ans malheureux, & finit sa vie dans un hôpital en 1579. Tel a été le sort du Virgile des Portugais. (D. J.)​","[['alt'], ['38 45\' 25"" N 12 57\' 45"" E'], [""10 49' E""], ['38 43\' N 9 6\' 30"" E'], ['38 45\' 25"" N 9 6\' 30"" E'], ['38 42\' 20"" N 8 30\' E'], ['9 7\' 30"" W']]","['Paris', 'Londres']","alt | 38 45' 25"" N 12 57' 45"" E | 10 49' E | 38 43' N 9 6' 30"" E | 38 45' 25"" N 9 6' 30"" E | 38 42' 20"" N 8 30' E | 9 7' 30"" W","38 45' 25"" N 12 57' 45"" E | 38 45' 25"" N 10 49' E | 38 43' N 9 6' 30"" E | 38 45' 25"" N 9 6' 30"" E | 38 42' 20"" N 8 30' E"
v9-1982-0,"LOUYSIANE, la","LOUYSIANE, la, (Géog.)​ grande contrée de l’Amérique septentrionale, & qui faisoit autrefois partie de la Floride Le P. Charlevoix en a donné une description détaillée dans son Histoire de la nouvelle France ; je n’en dirai qu’un mot.


Fernand de Soto, Espagnol, la découvrit le premier, mourut dans le pays, & les Espagnols ne songerent pas à s’y établir. Le P. Marquette, jésuite, & le sieur Jolyet y aborderent en 1672. Dix ans aprés, M. de la Sale perfectionna cette découverte, & nomma cette vaste contrée la Louysiane. En 1698, M. d’Iberville, capitaine de vaisseaux, entra dans le Mississipi, & le remonta jusqu’à son embouchure. En 1718, 1719 & 1720, la France y projetta un établissement qui n’a point eu de succès jusqu’à ce jour : cependant ce pays paroît un des meilleurs​ de l’Amérique ; il est traversé du nord au sud par le Mississipi. Le P. Hennepin, récollet, a donné en 1683 une description de la Louysianue, qui a grand besoin de corrections. Longitude 279-289. latit. 39-39. (D. J.)​","[['39 N 279 E', '39 N 289 E']]",,39 N 279 E 39 N 289 E,39 N 279-289 O
v10-30-0,MANCHESTER,"MANCHESTER, (Géog.)​ c’est, selon M. Gale, le Mancunium des anciens, ville à marché & à poste d’Angleterre, en Lancashire, avec titre de duché ; elle est belle riche, bien peuplée, & très-florissante par ses manufactures de laine & de coton ; elle est à​ 46 lieues N. O. de Londres, sur le Spelden. Long. 15. 12. lat. 53. 29. Long. selon Strect. 15. 11. 15. lat. 53. 24. (D. J.)​","[['alt'], [""53 29' N 15 12' E""], ['53 24\' N 15 11\' 15"" E']]",,"alt | 53 29' N 15 12' E | 53 24' N 15 11' 15"" E","53 29' N 15 12' O | 53 24' N 15 11' 15"" O"
v10-123-0,MANIOLÆ,"MANIOLÆ, (Géog. anc.)​ îles de l’Océan oriental. Ptolomée qui les nomme ainsi, n’en parle que sur une tradition obscure & pleine d’erreurs ; cependant il rencontre assez bien en mettant leur longitude à 142 degrés. Ce sont les îles Manilles ou Philippines des modernes. (D. J.)​",[['142 E']],,142 E,142 E
v10-309-0,MARGUS,"MARGUS, (Géogr. anc.)​ nom d’une riviere d’Asie & d’Europe.


Le Margus d’Asie arrosoit le pays qui en prenoit le nom de Margiane. Ptolomée met la source de ce fleuve à 105d. de longit. & à 39d. de lat. & sa chute dans l’Oxus, à 102. 40 de longit. & à 43. 30 de lat.


Le Margus d’Europe est, selon M. de Lisle & le P. Hardouin, l’ancien nom de la Morave, riviere de Servie. Elle est nommée Margis par Pline, & c’est le Moschius de Ptolomée, liv. III. chap. ix. estropié dans les cartes qui accompagnent son livre. (D. J.)​","[['39 N 105 E'], [""43 30' N 102 40' E""]]",,39 N 105 E | 43 30' N 102 40' E,39 N 105 E | 43 30' N 102 40' E
v10-368-0,"MARMARA, ou MARMORA","MARMARA, ou MARMORA, (Géog.)​ nom de quatre îles d’Asie dans la mer de Marmora, à laquelle elles donnent le nom. La plus grande appellée Marmara, a environ 12 lieues de circuit, & une ville de son nom. Ces quatre îles abondent en blé, en vin, en fruits, en coton, en pâturages, & en bestiaux. Elles sont situées au 38d & environ 35′. de lat. septent. & à l’orient d’été d’Héraclée.


La mer de Marmora, ou mer Blanche, est un grand golfe entre l’Hélespont & la mer Noire : c’est ce que les anciens appelloient Propontide. (D. J.)​","[[""38 35' N""]]",,38 35' N,38 35' N
v10-686-0,MÉACO ou MIACO,"MÉACO ou MIACO, (Géog.)​ grande & célebre ville impériale dans l’île ou presqu’île de Niphon au Japon, dont elle étoit autrefois la capitale. Le dairi, c’est-à-dire l’empereur ecclésiastique, y fait sa résidence avec une ombre d’autorité religieuse, pour le consoler de la véritable, dont l’empereur séculier l’a dépouillé.


Méaco est le grand magasin de toutes les manufactures du Japon, & la principale ville de commerce. Elle est bâtie régulierement, & toutes ses rues sont coupées à angles droits. On y trouve toutes les marchandises les plus riches & les plus précieuses. On y comptoit en 1675, par un dénombrement fait du peuple distingué par religions, plus de six mille ames. Kœmpfer vous donnera toute la description de cette ville ; c’est cet habile & fidele voyageur qu’il faut ici consulter. Le P. Riccioli établit une double position de Méaco, savoir, long. 136d24′. ou 157. 23. lat. 35. 45. ou 36. (D. J.)​","[['alt'], [""36 45' N 136 24' E""], [""36 N 157 23' E""]]",,alt | 36 45' N 136 24' E | 36 N 157 23' E,35 45' N 136 24' E | 36 N 157 23' E
v10-1019-11,Mer Adriatique,"Mer Adriatique, (Géog.)​ Adriaticum mare ; ce grand golfe de la Méditerranée, qu’on nomme aussi golfe de Venise, s’enfonce du sud-sud-est, au nord-nord-ouest, entre l’Italie & la Turquie européenne, & s’étend depuis le 40d. de lat. jusqu’au 45d. 25′. Son nom latin vient de l’ancienne ville Adria, aujourd’hui Atri, sur les côtes de l’Abruzze septentrionale. Dans les Actes des apôtres, c. xxvij. v. 27. le nom Adria, ou mer Adriatique, se dit de la mer de Sicile, & de la mer Ionienne. (D. J.)​","[['40 N', ""45 25' N""]]",,40 N 45 25' N,40 N | 45 25' N
v10-1264-0,"MEXICO, ville de","MEXICO, ville de (Géog.)​ autrement ville de Mexique ; ville de l’Amérique septentrionale, la plus considérable du Nouveau-Monde, capitale de la Nouvelle-Espagne, avec un archevêché érigé en​1547, une audiance royale, une université, si l’on peut nommer de ce nom les écoles de l’Amérique espagnole.


Elle fut la capitale de l’empire du Mexique jusqu’au 13 Août 1521, que Cortez la prit pour toujours, & que finit ce fameux empire. Voyons ce qu’elle étoit alors, avant que de parler de son état actuel.


Cette ville, fondée au milieu d’un grand lac, offroit aux yeux le plus beau monument de l’industrie américaine. Elle communiquoit à la terre par ses digues ou chaussées principales, ouvrages somptueux, qui ne servoient pas moins à l’ornement qu’à la nécessité. Les rues étoient fort larges, coupées par quantité de ponts, & paroissoient tirées au cordeau. On voyoit dans la ville les canots sans nombre naviger de toutes parts pour les besoins, & le commerce. On voyoit à Mexico les maisons spacieuses & commodes construites de pierres, huit grands temples qui s’élevoient au-dessus des autres édifices, des places, des marchés, des boutiques qui brilloient d’ouvrages d’or & d’argent sculptés, de vaisselle de terre vernissée, d’étoffes de coton, & de tissus de plumes, qui formoient des desseins éclatans par les plus vives couleurs.


L’achat & la vente se faisoient par échange ; chacun donnoit ce qu’il avoit de trop, pour avoir ce qui lui manquoit. Le maïs & le cacao servoient seulement de monnoie pour les choses de moindre valeur. Il y avoit une maison où les juges de commerce tenoient leur tribunal, pour regler les différends entre les négocians : d’autres ministres inférieurs alloient dans les marchés, maintenir par leur présence, l’égalité dans les traités.


Plusieurs palais de l’empereur Montézuma augmentoient la somptuosité de la ville. Un d’eux s’élevoit sur des colonnes de jaspe, & étoit destiné à récréer la vûe par divers étangs couverts d’oiseaux de mer & de riviere, les plus admirables par leurs plumages. Un autre étoit décoré d’une ménagerie pour les oiseaux de proie. Un troisieme étoit rempli d’armes offensives & défensives, arcs, fleches, frondes, épées avec des trenchans de cailloux, enchâssés dans des manches de bois, &c. Un quatrieme étoit consacré à l’entretien & nourriture des nains, des bossus, & autres personnes contrefaites ou estropiées des deux sexes & de tout âge. Un cinquieme étoit entouré de grands jardins, où l’on ne cultivoit que des plantes médecinales, que des intendans distribuoient gratuitement aux malades. Des médecins rendoient compte au roi de leurs effets, & en tenoient régistre à leur maniere, sans avoir l’usage de l’écriture. Les autres especes de magnificence ne marquent que le progrès des arts ; ces deux dernieres marquent le progrès de la morale, comme dit M. de Voltaire.


Cortez, après sa conquête, réfléchissant sur les avantages & la commodité de la situation de Mexico, la partagea entre les conquérans, & la fit rebâtir ; après avoir marqué les places pour l’hôtel-de-ville, & pour les autres édifices publics. Il sépara la demeure des Espagnols d’avec celle du reste des Indiens, promit à tous ceux qui voudroient y venir demeurer, des emplacemens & des privileges, & donna une rue entiere au fils de Montézuma, pour gagner l’affection des Mexicains. Les descendans de ce fameux empereur subsistent encore dans cette ville, & sont de simples gentilhommes chrétiens, confondus parmi la foule.


Mexico est actuellement située dans une vaste plaine d’eau, environnée d’un cercle de montagnes d’environ 40 lieues de tour. Dans la saison des pluies, qui commencent vers le mois de Mai, on ne peut entrer dans cette ville que par trois chaussées, dont​ la plus petite a une grande demi-lieue de longueur ; les deux autres sont d’une lieue & d’une lieue & demie ; mais dans les tems de sécheresse, le lac au milieu duquel la ville est située, diminue considérablement. Les Espagnols se sont efforcés de faire écouler les eaux à-travers les montagnes voisines ; mais après des travaux immenses, exécutés aux dépens des jours des malheureux Mexicains, ils n’ont réussi qu’en partie dans l’exécution de ce projet ; néanmoins ils ont remédié par leurs ouvrages aux inondations, dont cette ville étoit souvent menacée.


Elle est actuellement bâtie régulierement, & traversée de quelques canaux, lesquels se remplissent des eaux qui viennent du lac. Les maisons y sont basses, à cause des fréquens tremblemens de terre ; les rues sont larges, & les églises très-belles. Il y a un très-grand nombre de couvents.


On comptoit au moins trois cent mille ames dans Mexico sous le regne de Montézuma ; on n’en trouveroit pas aujourd’hui soixante mille, parmi lesquels il y a au plus dix mille blancs ; le reste des habitans est composé d’Indiens, de nègres d’Afrique, de mulâtres, de métis, & d’autres, qui descendent du mélange de ces diverses nations entre elles, & avec les Européens ; ce qui a formé des habitans de toutes nuances de couleurs, depuis le blanc jusqu’au noir.


C’est cependant une ville très-riche pour le commerce, parce que par la mer du nord une vingtaine de gros vaisseaux abordent tous les ans à S. Jean de Mhua, qu’on nomme aujourd’hui la Vera-Crux, chargés de marchandises de la chrétienté, qu’on transporte ensuite par terre à Mexico. Par la mer du sud, elle trafique au Pérou & aux Indes orientales au moyen de l’entrepôt des Philippines, d’où il revient tous les ans deux galions à Acapulco, où l’on décharge les marchandises, pour les conduire par terre à Mexique.


Enfin, si l’on considere la quantité d’argent qu’on apporte des mines dans cette ville, la magnificence des édifices sacrés, le grand nombre de carrosses qui roulent dans les rues, les richesses immenses de plusieurs Espagnols qui y demeurent, l’on pensera qu’elle doit être une ville prodigieusement opulente : mais d’un autre côté, quand on voit que les Indiens qui font les quatre cinquiemes des habitans, sont si mal vétus, qu’ils vont sans linge & nuds piés, on a bien de la peine à se persuader que cette ville soit effectivement si riche.


Elle est située à 22 lieues de la Puébla, 75 d’Acapulco, & à 80 de la Vera-Crux. Long. selon le P. Feuillée & des Places, 272 deg. 21 min. 30 sec. lat. 20. 10. Long. selon Cassini & Lieutaud, 273. 51. 30. lat. 20. Long. selon M. de Lisle, 275. 15. lat. 20. 10. (D. J.)​","[['alt'], ['20 10\' N 272 21\' 30"" E'], ['20 N 273 51\' 30"" E'], [""20 10' N 275 15' E""]]",,"alt | 20 10' N 272 21' 30"" E | 20 N 273 51' 30"" E | 20 10' N 275 15' E","20 10' N 272 21' 30"" O | 20 N 273 51' 30"" O | 20 10' N 275 15' O"
v10-1359-0,MILIANE,"MILIANE, (Géog.)​ ancienne ville d’Afrique dans la province de Ténés, au royaume de Trémécen, avec un château qui la commande. On l’appelloit autrefois Magnana, & on en attribue la fondation aux Romains. Elle est dans un pays fertile en noyers, en oranges & en citrons, qui sont les plus beaux de la Barbarie. Elle est à 15 lieues O. d’Alger. Long. selon Ptolomée, 15. 50. lat. 28. 50. Nous estimons aujourd’hui la long. de cette ville 20. 10. lat. 35. 44. (D. J.)​","[['alt'], [""28 50' N 15 50' E""], [""35 44' N 20 10' E""]]",,alt | 28 50' N 15 50' E | 35 44' N 20 10' E,28 50' N 15 50' E | 35 44' N 20 10' E
v10-1808-0,"MONSONI, ou MONSIPI","MONSONI, ou MONSIPI, (Géogr.)​ grand fleuve de l’Amérique septentrionale dans la nouvelle France. Il a son embouchure au fond de la baie d’Hudson par les 31d. 20 de lat. N. (D. J.)​","[[""31 20' N""]]",,31 20' N,31 20' N
v10-1964-0,"MORÉE, la","MORÉE, la, (Géog.)​ c’est le Péloponnèse des anciens ; grande presqu’île, contiguë à la Grece, au midi de laquelle elle est attachée par un isthme assez étroit, entre les golfes de Lépante & d’Engia.


Cette presqu’île contenoit autrefois un grand nombre d’états très-peuplés, mais les choses ont bien changé de face. Ce pays fit partie du diocèse de Macédoine, après la division des deux empires. Alaric le désola par son incursion, les despotes en jouirent ensuite, les Turcs le posséderent, les Vénitiens le leur enleverent en 1687, & le perdirent en 1715.


Le P. Coronelli a faussement divisé la Morée en quatre provinces, parce qu’il a copié les erreurs de Baudrand & de Moréri.


En effet, on ne connoît en Morée que trois provinces, qui sont la Zaconie, le Brazzo di Maina, & le Belvédere.


La Zaconie occupe le royaume de Sicyone, Corinthe, & toute l’Argie.


Le Belvédere répond à l’Achaïe proprement dite, & comprend outre cela l’ancienne Elide, une partie de la Messénie, & une partie de l’Arcadie.


Le Brazzo di Maina, ou le pays des Magnotes, répond au reste de l’Arcadie, & à toute la Zaconie.


La Morée est assez fertile, excepté vers le milieu où sont les montagnes. Aussi l’Arcadie qui jadis occupoit ce milieu, avoit beaucoup d’habitans menant la vie pastorale. Le Brazzo di Maina est encore plus stérile que le reste ; aussi voyons-nous que ses anciens habitans, les Lacédémoniens, faisoient de nécessité vertu, & suppléoient, par leur frugalité, à ce qui leur manquoit du côté de l’abondance ; mais ce qui vaut cent fois mieux, ils étoient libres. Les Magnotes, leurs successeurs, le sont encore ; & les Turcs qui les environnent, n’ont pû les subjuguer entierement.


Il y a dans la Morée beaucoup d’Albanois qui, ne sachant ni porter le joug du turc, ni le secouer, attirent souvent aux habitans de fâcheuses affaires.


Le morabégi ou sangiac qui commande en Morée, a sa résidence à Modon.


Le pere Briet compte soixante-quinze lieues françoises pour la largeur de la Morée, depuis le cap de Matapan jusqu’à l’Examile, c’est-à-dire, jusqu’à cette fameuse muraille que les Péloponnésiens avoient élevée anciennement, pour se garantir des courses des ennemis durant la guerre contre le roi de Perse ; muraille qui avoit été rétablie par les despotes, percée par Amurath II. relevée par les Vénitiens, & finalement rasée par Mahomet II. Le même pere Briet prend la longueur de la Morée, de Castel Fornèse jusqu’à Cabo Schillo, & l’évalue à quatre-vingt-dix lieues françoises.


La Morée est à-peu-près comprise entre le 35°. de latitude, & le 37. 30′. Strabon dit qu’anciennement on l’appelloit Argos, d’un nom qui fut après cela donné à une de ses villes. Sous le regne d’Apis, le troisieme roi de la ville d’Argos, la Morée fut appellée Apia, environ 1747 ans avant la naissance de Jesus-Christ. Au bout de quatre cens vingt années, elle prit le nom de Péloponnèse du phrygien Pélops, célebre non seulement par les miracles de son épaule d’ivoire dont Pline vous entretiendra, mais encore par les incestes & les parricides de ses fils Atrée & Thyeste, dont toute l’antiquité peut vous instruire.


Le nom de Morée lui a été donné sous les derniers empereurs de Constantinople, parce que sa figure​topographique ressemble à une feuille de mûrier, que les Grecs appellent Morea. Strabon, & beaucoup d’autres, ont écrit qu’elle ressembloit à une feuille de platane, qui ne differe guère de la feuille de mûrier. (D. J.)​","[['35 N', ""37 30' N""]]",,35 N 37 30' N,35 N | 37 30' N
