id-enccre,headword,text,coordinates,meridian,coordinates_txt,gpt_preds
v15-715-0,"SINGOR, ou Singora","SINGOR, ou Singora, (Géogr. mod.)​ ville des Indes, au royaume de Siam, sur la côte orientale de la presqu’île de Malaca, à l’embouchure d’une petite riviere, qui se jette dans le golfe de Patane. Latit. 9. 48. (D. J.)​","[[""9 48' N""]]",,9 48' N,9 48' N
v15-725-0,SINNING,"SINNING, (Géog. mod.)​ ville de la Chine, dans la province de Quangtung, au département de​Quangcheu, premiere métropole de la province. Latit. 31. 47. (D. J.)​","[[""31 47' N""]]",,31 47' N,31 47' N
v15-1106-0,"SONDE, détroit de la","SONDE, détroit de la, (Géog. mod.)​ détroit célebre de la mer des Indes, entre les îles de Sumatra & de Java, sous les 5 & 6 degrés de latitude méridionale. (D. J.)​","[['5 S', '6 S']]",,5 S 6 S,5 S | 6 S
v15-2124-0,SUEDE,"SUEDE, (Géog. mod.)​ un des royaumes des plus grands & des plus septentrionaux de l’Europe. Les terres qu’il renferme, sont comprises à-peu-près entre le 30. & le 45. degré de longitude, & entre les 55. & 70 degrés de latitude septentrionale. Il a ainsi dans sa plus grande longueur plus de 350 lieues du septentrion au midi, & plus de 140 d’orient en occident. Il est borné au nord par la Laponie norwégienne ou danoise, & par l’Océan septentrional ; au sud par la mer Baltique & par le golphe de Finlande ; à l’orient par la Moscovie, & au couchant par la Norwege, le détroit du Sund & le Categat.


Ce royaume jouit d’un air sain, qui est cependant si froid & si peu tempéré, qu’à l’hiver qui occupe les trois quarts de l’année, succedent durant deux mois des chaleurs excessives. Il n’y a presque point de milieu entre un froid très-violent & une chaleur étouffante ; & par conséquent il n’y a que peu ou point du tout de printems ni d’automne. Le soleil, dans sa plus grande élevation, est dix-huit heures & demie sur l’horison de Stockolm, & fait pendant quelques semaines un jour continuel ; mais les jours d’hiver sont bien courts à proportion, car le soleil n’y paroît que cinq heures & demie. La lumiere de la lune, la blancheur de la neige & la clarté du ciel​ dédommagent foiblement de l’absence du soleil. On se précautionne contre l’âpreté du froid par le moyen des poëles qui sont dans les maisons, & par de bonnes fourures quand on est obligé de sortir. Les pauvres même sont obligés de se servir de peaux de mouton, & autres peaux semblables pour pouvoir résister au froid du climat. La négligence en ce genre seroit fatale, car on ne sauroit être mal-vêtu en Suede, sans courir risque de perdre le nez, les doigts des mains & des piés, & quelquefois même la vie.


La Suede se divise en Suede propre, Gothlande, Nortlande & Finlande. La Suede propre est située entre les Nordelles au nord, l’Ostrogothland au sud, la mer à l’orient, & les gouvernemens de Bahus, d’Aggerhus & de Drontheim vers occident ; elle renferme cinq provinces, savoir l’Uplande, la Sudermanie, la Westmanie, la Néricie & la Dalécarlie.


La Suede est un pays arrosé de rivieres & entrecoupé de grands lacs, qui, avec les montagnes & les forêts, occupent plus de la moitié du royaume. La terre y est ingrate en plusieurs choses utiles à la vie. On y voit des campagnes à perte de vue, couvertes de chênes & de sapins d’une hauteur prodigieuse. La chasse & la pêche produisent de quoi nourrir cette vaste contrée. On chasse les bêtes-fauves pour les manger ; les loups, les renards, les chats sauvages pour en avoir les peaux, qui servent à des fourrures. Il y a quantité d’aigles, de faucons & d’autres oiseaux de proie qui nous sont inconnus. Les renards & les écureuils y deviennent grisâtres, & les lievres blancs comme de la neige. Outre la mer, les lacs y fourmillent de poissons qu’on ne connoît point ailleurs. On y prend quantité de stréamlings, sorte de poisson plus petit qu’un hareng ; on le sale, on l’encaque dans des barrils, & on le vend ensuite dans tout le pays. Le bétail de la Suede est en général petit, ainsi que dans les autres pays septentrionaux. La laine que donnent les moutons est extrêmement grossiere, & ne peut servir qu’aux habits des paysans. Les chevaux, quoique petits, sont légers, vigoureux, forts, & excellens pour le traîneau, qui est l’unique voiture des habitans pendant la longue durée de l’hiver.


Les forêts produisent du bois de charpente & à brûler tant qu’on veut ; on en fait un grand débit, tant pour les bâtimens que pour les mâtures des vaisseaux. Les mines de cuivre & de fer font un objet de commerce considérable. Il y a telle mine de cuivre dont on tire annuellement la valeur d’un million. Outre le fer qui se consume dans le pays, il s’en transporte tous les ans chez l’étranger pour d’assez grosses sommes ; mais voilà toutes les ressources de cette monarchie.


Son origine & son commencement nous sont inconnus. Les révolutions qu’elle a essuyées ont été exactement décrites par Puffendorf, & agréablement par l’abbé de Vertot. La Suede, probablement épuisée d’habitans par les anciennes émigrations dont l’Europe fut inondée, parut comme ensevelie dans la barbarie pendant les huit, neuf, dix & onzieme siecles. Le christianisme qui y fut préché dès le neuvieme, n’y fit aucun progrès. Elle renonça au christianisme dans le siecle suivant, & dans le onzieme siecle, toutes les côtes de la mer Baltique étoient encore payennes.


Les premiers rois de cet état étoient absolus. Les Suénones, dit Tacite, sont tombés sous la domination d’un seul ; ce n’est plus une monarchie tempérée, c’est le pur despotisme. Les Suénones sont les Suédois ; je n’ai pas besoin d’en avertir, ni de remarquer que les choses ont bien changé. Les Suédois, ce peuple de tous les Germains le seul esclave du tems de Tacite, & l’un des plus barbares dans les​siecles d’ignorance, sont devenus de nos jours une nation du Nord des plus éclairées, & l’une des plus libres des peuples européens qui ont des rois. Outre que la monarchie y est mitigée, la nation suédoise est encore libre par sa belle constitution, qui admet les paysans mêmes dans les états généraux.


La couronne de Suede, anciennement élective, n’est devenue successive & héréditaire que sous le regne de Gustave I. Il fut résolu dans une assemblée de la noblesse, tenue à Stockholm en 1680, & confirmée à la diete en 1682, que les filles succéderoient à la couronne, si les mâles venoient à manquer dans la famille royale.


Les états du royaume avoient beaucoup plus d’autorité qu’ils n’en ont, depuis qu’on a changé la forme du gouvernement. Il consiste en quatre ordres, qui sont la noblesse, le clergé, les bourgeois, & les paysans. Ces quatre états composés d’un millier de gentilshommes, de cent ecclésiastiques, de cent cinquante bourgeois, & d’environ deux cens cinquante paysans, faisoient les lois du royaume.


On convoque ordinairement les états de quatre en quatre ans ; & quand ils s’assemblent à Stockholm, c’est dans la grande salle du château. La noblesse a pour chef le maréchal de la diete, qui est nommé par le roi : elle est partagée en trois classes ; la premiere est celle des comtes & des barons, la seconde, celle des maisons illustres par les charges de la couronne, ou par les emplois considérables, & la derniere est celle des simples nobles.


Cette distinction n’a été introduite que depuis que la couronne est héréditaire : car du tems de l’élection, il n’y avoit que la vertu & le mérite qui missent de la différence entre les gentilshommes. L’archevêque d’Upsal est à la tête du clergé, en qualité du primat du royaume. Les bourgeois ont ordinairement à leur tête le bourguemestre de Stockholm, & les paysans choisissent un président. Le roi congédie le plutôt qu’il peut l’assemblée des états, de peur qu’elle ne censure l’administration publique, & ne propose des réformations.


Le sénat est le corps le plus considérable du royaume après les états généraux. Le corps des sénateurs, aujourd’hui réduit à douze, étoit autrefois libre, juge des actions & de la vie du roi ; il n’est plus aujourd’hui que le témoin de sa conduite, & quoiqu’il entre en connoissance de toutes les affaires d’état, sa fonction est de lui donner conseil, sans pouvoir lui rien prescrire.


Le roi seul a le droit d’établir les impôts, de régler les étapes pour les soldats des provinces, de faire battre la monnoie, & de faire creuser les mines de salpêtre, à-moins qu’elles ne soient dans les terres ecclésiastiques. Il nomme à toutes les charges du royaume, & à toutes les magistratures ; il lui est permis, en cas de nécessité, de lever le dixieme homme pour aller à la guerre ; mais il prend en échange l’argent qui seroit employé à cette levée, & trouve, par ce moyen, le secret de ne pas dépeupler ses états ; ce qui fait que les armes de Suede sont presque toutes composées de soldats étrangers, & particulierement d’Allemands.


Outre les sénateurs, il y a dans ce royaume, cinq grands officiers de la couronne, qui sont régens nés du royaume pendant la minorité des rois. Ces cinq officiers sont le drossart, ou le grand justicier, le connétable, l’amiral, le chancelier, & le grand trésorier. Ils président chacun à une chambre, composée de quelques sénateurs ; quand leur charge vient à vacquer, le roi la donne à qui bon lui semble, & ordinairement au plus ancien sénateur de la chambre.


Le grand justicier préside au suprême conseil de justice, auquel on appelle de tous les autres ; c’est lui qui a le privilege de mettre la couronne sur la tête​ du roi dans la cérémonie de son couronnement.


Le connétable est le chef du conseil de guerre, & prend soin de tout ce qui regarde les armées. Aux entrées des rois, il marche le premier devant eux tenant l’épée nue ; & dans l’assemblée des états, il est assis devant le trône, à main droite.


Le pouvoir de l’amiral est fort considérable : il a le commandement des armées navales ; il a le choix de tous les officiers de guerre & des finances qui servent dans la marine, & auxquels il donne des provisions. La justice de l’amirauté lui appartient, & se rend en son nom ; il a les amendes, les confiscations, le droit de dixieme sur toutes les prises & conquêtes faites à la mer, le droit d’ancrage, l’inspection sur les arsenaux maritimes, & la distribution des congés à tous les vaisseaux qui partent des ports & havres du royaume. Il est président du conseil de marine, qui connoît de toutes les entreprises de guerre, des abus & des malversations commises par les officiers de marine ; enfin il juge définitivement & en dernier ressort toutes les affaires qui concernent l’amirauté.


Le chancelier est le chef de la police, en corrige les abus, & fait tous les réglemens nécessaires pour le bien public ; il est dépositaire des sceaux de la couronne ; il expédie toutes les affaires d’état, & expose les volontés du roi aux états-généraux ; il préside au conseil de police, & c’est en ses mains que le roi dépose la justice pour la faire rendre à ses sujets.


Le grand-trésorier a l’administration des finances & des revenus du roi. Il fait rendre tous les comptes des fermes aux trésoriers particuliers : c’est lui qui signe les ordonnances, & autres expéditions du trésor, qui ordonne des fonds, & qui paie tous les officiers du royaume ; il préside à la chambre des comptes, qui expédie tous les arrêts portant imposition sur les peuples, & où l’on rapporte toutes les affaires qui regardent les finances.


Le revenu des rois de Suede a été beaucoup augmenté depuis le changement de religion, par la possession des biens du clergé, & par la réunion au domaine de tous ceux qui en avoient été aliénés. Le roi tire encore son revenu de droits qu’il leve sur les mines du royaume, sur les amendes, & sur les marchandises.


La justice est administrée en Suede par quatre tribunaux souverains, qu’on nomme parlemens, qui connoissent des affaires civiles & criminelles en dernier ressort dans leur jurisdiction. Ces quatre parlemens sont, celui de Stockholm, celui de Jenkoping, celui d’Abo en Finlande, & celui de Wismar, qui a dans son département les états que le roi de Suede possede en Allemagne.


La religion luthérienne regne en Suede. L’Eglise de ce royaume est gouvernée par un archevêque & par dix évêques, qui ne sont embarrassés de l’administration d’aucune affaire particuliere, & qui ne sont jamais appellés au conseil que lorsque les états s’assemblent. Leurs revenus sont forts médiocres. Ils ont sous eux sept ou huit surintendans qui ont tous autorité d’évêques, mais qui n’en ont pas le nom ; & sur chaque dix églises, il y a un prevôt ou diacre de la campagne. Il a quelqu’autorité sur les ecclésiastiques inférieurs qu’on compte par le nombre des églises, qui montent, tout-au-plus, à deux mille, tant dans le duché de Finlande, que dans la Suede. Les chapelains & les curés grossissent le corps des ecclésiastiques de près de quatre mille personnes. Ils sont tous fils de paysans, ou de simples bourgeois, & par conséquent ils se contentent du petit revenu qu’ils tirent de leurs charges. Lorsqu’il meurt un évêque, le clergé de chaque diocèse, propose trois personnes au roi, qui choisit l’une des trois pour remplir la prélature vacante. Tous les chapitres du royau-​me donnent aussi leurs suffrages pour l’élection d’un archevêque, mais la décision appartient au roi seul, qui de plus, a le patronage de toutes les églises, à la réserve de quelques-unes, dont la noblesse dispose.


On ne connoissoit point en Suede, en Danemarck, & dans le reste du nord, avant la fin du seizieme siecle, aucun de ces titres de comte, de marquis, de baron, si fréquens dans le reste de l’Europe. Ce fut le roi Eric, fils de Gustave Vasa, qui les introduisit dans son royaume, vers l’an 1561 pour se faire des créatures ; mais ce fut une foible ressource, & ce prince laissa au monde un nouvel exemple des malheurs qui peuvent suivre le desir de se rendre despotique.


Le fils du restaurateur de la Suede fut accusé de plusieurs crimes pardevant les états assemblés, & déposé par une sentence unanime, comme Christiern II. l’avoit été en Danemarck ; on le condamna à une prison perpétuelle, & on donna la couronne à son frere Jean III.


Les forces militaires du royaume de Suede consistent sur terre à près de cinquante régimens, qui font 60 mille hommes. Chaque régiment est ordinairement de 1200 hommes, y compris 96 officiers dans chacun ; comme ces régimens sont toujours complets, on peut assembler en tous tems une armée de 20 mille hommes sur les frontieres de Danemarck & de Norwege. Outre les fonds ordinaires, on a affecté à chaque régiment vingt fermes surnuméraires, pour faire subsister les officiers qui ne sont plus en état de servir. On a aussi établi pour les soldats qui sont hors de service par leur âge, ou par leurs blessures, un hôpital général qui jouit d’un bon revenu, indépendamment duquel, chaque officier qui s’avance paie au profit de l’hôpital, une somme d’argent proportionnée au grade qu’il acquiert. Un colonel paie cent écus, & les autres officiers à-proportion. Il y a à Stockholm un grand magasin d’armes toutes prêtes, & un autre au château de Jencoping, situé vers les frontieres de Danemarck.


Les Suédois sont grands, bien faits, d’une constitution vigoureuse, & capables de supporter toutes sortes de fatigues. La nature du climat & la bonne éducation leur procurent ces avantages. Leur génie les portant aux choses sérieuses, les fait réussir dans les études de ce genre. Depuis la réformation, les Lettres ont percé en Suede. Gustave Adolphe les protégea, & la reine Christine imita son exemple. Stockholm est aujourd’hui décorée d’une illustre académie des Siences ; & le premier botaniste de l’europe est un suédois. (Le Chevalier de Jaucourt.)​","[['55 N 30 E', '70 N 45 E']]",,55 N 30 E 70 N 45 E,55 N 30 E | 70 N 45 E
v15-2583-0,SYRIAM,"SYRIAM, (Géog. mod.)​ ville des Indes, dans le royaume de Pégu, au confluent des rivieres de Pégu & d’Ava, prêtes à se jetter ensemble dans la mer. Le P. Duchals parle de Syriam, comme d’une ville très-peuplée, & aussi grande que Metz. Long. selon ce pere, 114. 1. 30. latit. 15. 55. cependant si l’on suppose la longitude de Pondicheri 100. 30. & la largeur du golfe de Bengale en cet endroit, 16. 30. la longitude de Syriam devroit être d’environ 117 degrés. (D. J.)​","[['alt'], ['15 55\' N 114 1\' 30"" E'], [""15 55' N 117 E""]]",,"alt | 15 55' N 114 1' 30"" E | 15 55' N 117 E","15 55' N 114 1' 30"" E"
v15-2671-0,TABOGA,"TABOGA, (Géog. mod.)​ ile de la mer du Sud, dans la baie de Panama. Elle a trois milles de long sur deux de large, & appartient aux Espagnols ; son terroir est en partie aride, & en partie couvert d’arbres fruitiers, sur-tout de cacaotiers. Latit. mérid. 1. (D. J.)​",[['1 S']],,1 S,1 S
v15-2809-0,TALCAN,"TALCAN, (Géog. mod.)​ ville d’Asie, dans la partie occidentale du Turquestan ; c’étoit proprement une sorte citadelle, que Genghiscan ne put prendre en 1221 qu’après sept mois de siege. M. de Lisle place le canton, auquel elle a donné son nom, vers les 36 deg. de latitude entre les 85. & 90. deg. de longitude. (D. J.)​","[['36 N 85 E', '36 N 90 E']]",,36 N 85 E 36 N 90 E,36 N 85 E | 36 N 90 E
v15-2846-0,TAMARA,"TAMARA, (Géog. mod.)​ ville d’Asie, dans l’île de Socotora, à l’entrée de la mer Rouge, sur la côte septentrionale de l’île. La rade s’ouvre entre est-par-nord, & ouest-par-nord-ouest. On y mouille sur dix brasses d’eau, & sur un bon fond. Latit. 12. 30. (D. J.)​","[[""12 30' N""]]",,12 30' N,12 30' N
v15-2948-1,Tanor,"Tanor, (Géog. mod.)​ ville des Indes, sur la côte de Malabar, capitale d’un petit royaume de même nom, à cinq lieues au midi de Calicut. Latit. 11. 4.","[[""11 4' N""]]",,11 4' N,11 4' N
v15-2992-0,TAPROBANE,"TAPROBANE, (Géogr. anc.)​ Taprobana ou Taprobane, île célébre que Ptolomée, liv. VII. ch. iv. marque à l’opposite du promontoire de l’Inde appellé Cory, entre les golfes Colchique & Argarique.


Les anciens ; savoir, Pomponius-Mela, Strabon, Pline & Ptolomée, ont donné des descriptions si peu ressemblantes de Taprobane, que plusieurs habiles gens ont douté, si l’île de Taprobane de Pline étoit la même que celle de Ptolomée : & comme la plûpart se sont accordés à dire, que l’ancienne Taprobane, étoit l’île de Ceylan d’aujourd’hui, il s’est trouvé des auteurs de nom, qui, voyant que tout ce qu’on disoit de cette ancienne île ne convenoit pas à l’île de Ceylan, ont été la chercher dans l’île de Sumatra. De ce nombre sont Orose, Mercator, Jule Scaliger, Rhamusio & Stukius ; mais il n’est guere probable que les Romains ni les habitans d’Alexandrie, ayent navigé jusqu’à Sumatra ; c’est en partie ce qui a obligé Saumaise, Samuel Bochart, Cluvier & Isaac Vossius, à prendre l’île de Ceylan pour l’île de Taprobane. En effet, tout ce que dit Ptolomée de l’île de Taprobane, convient assez à l’île de Ceylan, pourvû que l’on convienne que la description qu’il donne doit l’emporter sur celle de Pline, & qu’il s’est trompé en la faisant trop grande, en la plaçant trop au midi, & en l’avançant jusqu’au-delà de l’équateur. Cependant les difficultés qui se trouvent à concilier toutes ces différentes opinions, ont porté M. Cassini à placer l’île de Taprobane dans un autre endroit ; & voici le système qu’il a imaginé.


La situation de l’île de Taprobane, suivant Ptolomée, au septieme livre de sa géographie, étoit vis-​à-vis du promontoire Cory. Ce promontoire est placé par Ptolomée, entre l’Inde & le Gange, plus près de l’Inde, que du Gange. Cette île Taprobane étoit divisée par la ligne équinoxiale en deux parties inégales, dont la plus grande étoit dans l’hémisphere boréal, s’étendant jusqu’à 12 ou 13 degrés de latitude boréale. La plus petite partie étoit dans l’hémisphere austral, s’étendant jusqu’à deux degrés & demi de latitude australe. Autour de cette île, il y avoit 1378 petites îles parmi lesquelles il s’en trouvoit dix-neuf plus considérables, dont le nom étoit connu en occident.


Le promontoire Cory ne sauroit être autre que celui qui est appellé présentement Comori ou Comorin, qui est aussi entre l’Inde & le Gange, & plus près de l’Inde que du Gange. Vis à-vis ce cap, il n’y a pas présentement une aussi grande île que la Taprobane qui soit divisée par l’équinoxial, & environnée de 1378 îles : mais il y a une multitude de petites îles appellées Maldives, que les habitans disent être au nombre de 12000, suivant la relation de Pirard qui y a demeuré cinq années ; ces îles ont un roi, qui se donne le titre de roi de treize provinces, & de douze mille îles.


Chacune de ces treize provinces est un amas de petites îles, dont chacune est environnée d’un grand banc de pierre, qui la ferme tout-au-tour comme une grande muraille : on les appelle attolons. Elles ont chacune trente lieues de tour, un peu plus ou un peu moins, & sont de figure à-peu-près ovale. Elles sont bout à bout l’une de l’autre, depuis le nord jusqu’au sud ; & elles sont séparées par des canaux de mer, les unes larges, les autres fort étroites. Ces bancs de pierre qui environnent chaque attolon, sont si élevés, & la mer s’y rompt avec une telle impétuosité, que ceux qui sont au milieu d’un attolon, voient ces bancs tout-au-tour avec les vagues de la mer qui semblent hautes comme des maisons. L’enclos d’un attolon n’a que quatre ouvertures, deux du côté du-nord, & deux du côté du sud, dont une est à l’est, l’autre à l’ouest, & dont la plus large est de deux cens pas, & la plus étroite un peu moins de trente. Aux deux côtés de chacune de ces entrées, il y a des îles, mais les courans & les plus grandes marées en diminuent tous les jours le nombre.


Pirard ajoute, qu’à voir le dedans d’un de ces attolons, on diroit que toutes ces petites îles, & les canaux de mer qu’il enferme, ne sont qu’une plaine continue, & que ce n’étoit anciennement qu’une seule île coupée depuis en plusieurs. On voit presque par-tout le fond des canaux qui les divisent, tant ils sont peu profonds, à la reserve de quelques endroits ; & quand la mer est basse, l’eau n’y monte pas à la ceinture, mais seulement à mi-jambe presque par-tout. Il y a un courant violent & perpétuel, qui, depuis le mois d’Avril jusqu’au mois d’Octobre, vient impétueusement du côté de l’ouest, & cause des pluies continuelles qui y font l’hiver ; pendant les autres six mois, les vents sont fixes du côté de l’est, & portent une grande chaleur, sans qu’il y pleuve jamais, ce qui cause leur été. Au fond de ces canaux, il y a de grosses pierres, dont les habitans se servent à bâtir, & il y a quantité de broussailles, qui ressemblent au corail : ce qui rend extrèmement difficile le passage des bateaux par ces canaux.


Linscot témoigne que, suivant les Malabares, ces petites îles ont été autrefois jointes à la terre ferme, & que par la succession des tems, elles en ont été détachées par la violence de la mer, à cause de la bassesse du terrein. Il y a donc apparence que les Maldives sont un reste de la grande île Taprobane, & des 1378 îles qui l’environnoient, qui ont été emportées par les courans, sans qu’il en soit resté autre chose que ces rochers, qui devoient être autrefois​ les bases des montagnes ; de sorte qu’elle n’est plus capable que de diviser les terres qui sont enfermées en-dedans de leur circuit. Il est du-moins certain que ces îles ont la même situation à l’égard de l’équinoxial, & à l’égard du promontoire, & de l’Inde & du Gange, que Ptolomée assigne à divers endroits de l’île Taprobane.


Les anciens ont donné plus d’un nom à cette île, mais celui de Taprobane est le plus célebre. On l’a appellée l’île de Palæsimundi ; & on l’a quelquefois nommée Salice. (D. J.)​","[['alt'], ['12 N', ""2 30' S""], ['13 N', ""2 30' S""]]",,alt | 12 N 2 30' S | 13 N 2 30' S,12 N | 13 N | 2 30' S
v15-3097-1,Tarse ou plutôt Tarson,"Tarse ou plutôt Tarson, (Géog. mod.)​ en latin Tarsus ; cette ville d’Asie autrefois la plus belle de la Cilicie, n’est aujourd’hui qu’un tas de ruines, dans la Caramanie, à huit lieues d’Adana. Il y a dans le voisinage de ses ruines une église d’Arméniens passablement belle. Latit. 37. 12. (D. J.)​","[[""37 12' N""]]",,37 12' N,37 12' N
v16-19-0,TÉCOANTEPEQUE,"TÉCOANTEPEQUE, (Géogr. mod.)​ ville de l’Amérique septentrionale, dans la nouvelle Espagne, au gouvernement de Guaxaca, sur la côte de la mer du Sud. Son port est le meilleur de ceux du pays pour la pêche. Lat. 41. 55. (D. J.)​","[[""41 55' N""]]",,41 55' N,41 55' N
v16-102-0,TELGEN,"TELGEN, (Géog. mod.)​ nom de deux villes de Suede, l’une dans la Sudermanie, & l’autre dans l’Uplande ; la premiere est sur la rive méridionale du lac Maler, au sud-ouest de Stockholm. On l’appelle par distinction Soder-Telgen. Long. 35. 58. latit. 59. 16. La seconde, Nord-Telgen, est sur le bord d’un petit lac, à quelque distance de la mer, & à l’orient d’Upsal. Long. 35. 40. latit. 60. 10. (D. J.)​","[[""59 16' N 35 58' E""], [""60 10' N 35 40' E""]]",,59 16' N 35 58' E | 60 10' N 35 40' E,59 16' N 35 58' E | 60 10' N 35 40' E
v16-767-0,THULÉ ou THYLÉ,"THULÉ ou THYLÉ, (Géog. anc.)​ par les Grecs θούλη ; île de l’Océan septentrional, que tous les anciens géographes joignent aux îles Britanniques : mais il y a de grandes difficultés à fixer sa situation, parce que les anciens n’ont point parlé de sa grandeur. Virgile, Géorgiq. l. I. vers 30. appelle cette île ultima Thule. Ptolomée, l. VII. c. v. Agathamere & le géographe Etienne, disent que durant les équinoxes les jours sont à Thulé de vingt heures, & que le milieu de l’île est à 63 degrés de l’équateur. De-là Cellarius pense que par l’ile de Thulé, les anciens n’ont point entendu l’Islande, mais l’île de Schetland, ou l’île de Fero, soumises au roi de Danemark, & dont la position s’accorde avec celle que Ptolomée donne à l’île de Thulé. Le témoignage de Tacite, Vie d’Agric. c. x. appuie ce sentiment : car il dit qu’en navigeant autour de la Grande Bretagne, on apperçoit l’île de Thulé. Or l’Islande est trop éloignée pour pouvoir être apperçue des côtes de la Grange Bretagne.


Cependant si l’on s’en rapporte à Procope, qui s’est fort étendu sur cette île, l. III. de bello Goth. c. xiv. Thule est dix fois plus considérable que la Grande Bretagne ; elle en est assez éloignée, & est presque déserte du côté du septentrion. Ce discours a engagé plusieurs géographes à prendre la grande Scandinavie, pour être l’île de Thulé. Ortelius pense en particulier, que Thulé est une partie de la Norwege, dont le nom même s’est conservé dans celui de Tilemarck, province de ce royaume. La convenance qui se trouve entre la latitude & la longitude de Tilemarck, avec celle que Ptolomée donne à l’île de Thulé, sert à fortifier la conjecture d’Ortelius ; mais il faut remarquer en même tems, que Procope avoue qu’il ne parle de Thulé que sur le récit d’autrui, & qu’il n’a jamais vu cette île. Il résulte de ce détail que le Thulé des anciens nous est encore inconnu. (D. J.)​",[['63 N']],,63 N,63 N
v16-2131-7,"Trois-rivieres, les","Trois-rivieres, les, (Géog. mod.)​ petite ville de l’Amérique septentrionale, au Canada, à 27 lieues de Québec, entre cette ville & Montréal, sur un côteau de sable, au pié duquel coule le fleuve de S. Laurent. Il y a dans son voisinage une riche mine de fer. Latit. 46. (D. J.)​",[['46 N']],,46 N,46 N
v16-2631-3,Valladolid,"Valladolid, (Géogr. mod.)​ ville de l’Amérique septentrionale, dans la nouvelle-Espagne, au Yucatan, environ à 30 lieues au midi oriental de Mérida, près de la côte du golfe de Honduras. Latitude 19.",[['19 N']],,19 N,19 N
v17-155-0,VERNEUIL,"VERNEUIL, (Géog. mod.)​ ville de France, dans la Normandie, vers les frontieres du Perche, au diocèse d’Evreux, sur la gauche de l’Oure, à 18 lieues au midi de Rouen, & à 24 au sud-ouest de Paris. Le roi Charles VII. l’enleva aux Anglois en 1449 ; & depuis ce tems-là elle a fait partie du duché d’Alençon. L’élection de Verneuil comprend cent trente-deux paroisses. Le commerce des habitans consiste en grains, en draperies & en bonneteries. Longitude, suivant Cassini, 18d. 35′. 45″. latit. 48d. 44′. 10″.


2°. Verneuil, autre petite ville de France, dans le Bourbonnois, à six lieues de Moulins, avec titre de châtellenie. Long. 20d. 48′. latit. 46d. 17′. (D. J.)​","[['48 44\' 10"" N 18 35\' 45"" E'], [""46 17' N 20 48' E""]]",,"48 44' 10"" N 18 35' 45"" E | 46 17' N 20 48' E","48 44' 10"" N 18 35' 45"" E | 46 17' N 20 48' E"
