id-enccre,headword,text,coordinates,meridian,coordinates_txt,gpt_preds
v13-1287-0,PULAON,"PULAON, (Géog. mod.)​ île de la mer des Indes, vers l’ouest des Philippines. Elle est fertile en riz, en figues, cocos, cannes de sucre, gingembre, &c. Elle a son roi particulier, qui est tributaire de celui de Bornéo. Latit. nord 9d. 30′. (D. J.)​","[[""9 30' N""]]",,9 30' N,9 30' N
v13-1301-0,PULO-RONDO,"PULO-RONDO, (Géog. mod.)​ île de la mer des Indes, dépendante du royaume d’Achem, entre Pulo-Gomez & Pulo-Way. Elle a trois milles de circuit ; c’est la route des vaisseaux qui viennent de la côte de Coromandel. Lat. 5. 50. (D. J.)​","[[""5 50' N""]]",,5 50' N,5 50' N
v13-1778-0,QUIRIMBA,"QUIRIMBA, (Géog. mod.)​ îles d’Afrique sur la côte orientale de l’Ethiopie, au Zanguebar. Elles prennent le nom de la plus grande, appartiennent aux Portugais, & sont en général dépeuplées quoique fertiles en gras pâturages & en fruits, comme dattes, oranges, citrons, raisins, &c. Les îles quirimba s’étendent depuis le 10 deg. jusqu’au 12. l’espace de 2 deg. en latitude méridionale. (D. J.)​","[['10 S', '12 S']]",,10 S 12 S,10 S | 12 S
v13-1785-0,QUISAMA ou Quissama,"QUISAMA ou Quissama, (Géog. mod.)​ province maritime d’Afrique, le long du bord méridional de la Coanza ; elle fait partie du royaume d’Angola, appartient aux Portugais & abonde en mines de sel, cire & miel. Sa latitude prise le long de la mer commence au 9. d. 25. & finit au 10 d. 50. Les Portugais en ont fait un gouvernement sous le nom de capitainerie selon leur coutume. (D. J.)​","[[""9 25' S"", ""10 50' S""]]",,9 25' S 10 50' S,9 25' S | 10 50' S
v13-1960-0,RAHABAT,"RAHABAT, (Géog. mod.)​ ville aux frontieres de la Syrie sur l’Euphrate. M. Petit de la Croix dit que cette ville est à 65 deg. de long. & à 34 de lat. M. Otter qui la nomme Rahabé, n’en fait qu’un village. Long. selon lui, 66 55. latit. 34. (D. J.)​","[['alt'], ['34 N 65 E'], [""34 N 66 55' E""]]",,alt | 34 N 65 E | 34 N 66 55' E,34 N 65 E | 34 N 66 55' E
v13-1964-0,RAJAPOUR,"RAJAPOUR, (Géogr. mod.)​ ville des Indes au royaume de Visapour, près de la côte de Malabar, sur une riviere de même nom, au nord de Goa. Les François y ont un comptoir. Le commerce qui s’y fait consiste en toiles, poivre & salpêtre. Les forêts sont remplies de singes. Latit. 17.",[['17 N']],,17 N,17 N
v13-2002-0,RAMA,"RAMA, (Géog. mod.)​ ce mot signifie hauteur. De là vient qu’il y a tant de lieux dans la Palestine où se trouve le nom de Rama, Ramath, Ramatha, Ramot, Ramathaïam, Ramola, Ramatham. Quelquefois la ville s’appellera tout-à-la-fois Rama, Ramatha, Ramos &-Ramathaïm ; tous ces mots ne signifiant qu’une hauteur. Quelquefois Rama ou Ramoth est joint à un autre nom, pour déterminer l’endroit où est la hauteur, ou la ville dont on parle. Quelquefois enfin Ramah est mis simplement pour une hauteur, & ne signifie pas une ville, ni un village. Il y a plusieurs lieux du nom de Rama, dont il est parlé dans l’Ecriture-sainte. Le principal est une ville, ou plutôt un bourg de la Palestine, entre Jafa & Jérusalem, à trois lieues de la premiere & à huit de la derniere. Les Turcs y ont cinq mosquées, car tout ce bourg est presque mahométan ; il n’y a que quelques chrétiens maronites, quelques grecs & arméniens. Latit. 32. (D. J.)​",[['32 N']],,32 N,32 N
v13-2009-0,RAMANANÇOR,"RAMANANÇOR, (Géog. mod.)​ île des Indes, sur la côte de la Pêcherie, près du pays de Maravas, dont elle est séparée par un détroit. On donne à cette île 8 à 9 lieues de circuit. Elle est célebre par son pagode. Lat. 9. 26. (D. J.)​","[[""9 26' N""]]",,9 26' N,9 26' N
v13-2071-0,RANGAMATI,"RANGAMATI, (Géog. mod.)​ ville des Indes, à l’extrémité des états du grand-mogol, du côté de l’orient, à 27 degrés de latitude nord. Le voyage de Daca à Rangamati est dangereux, à cause de la violence des courans du Gange, des pierres à fleur d’eau, & des bancs de sable. Le P. Barbier, missionnaire jésuite, a décrit cette route au tome VII. des Lettres édifiantes. (D. J.)​",[['27 N']],,27 N,27 N
v14-1509-0,RUFISQUE,"RUFISQUE, (Géogr. mod.)​ bourgade située au royaume de Jaloses, près du cap Verd, au bord d’une baie que l’on trouve quand on a doublé ce cap. Cette bourgade, qui est vis-à-vis, & à une lieue de l’île de Goérée, appartient à la France. Latitude 14. 391.","[[""14 39' N""]]",,14 39' N,14 391' N
v14-1747-0,SAFANI-AL-BAHR,"SAFANI-AL-BAHR, (Géog. mod.)​ c’est-à-dire éponge de mer ; petite île d’Egypte, sur la côte occidentale de la mer Rouge, à 13 lieues au nord de Kossir. Elle n’a que deux lieues de longueur sur un quart de lieue de large. Latit. 27. (D. J.)​",[['27 N']],,27 N,27 N
v14-1841-0,SAIPAN ou SAYPAN,"SAIPAN ou SAYPAN, (Géog. mod.)​ autrement nommée l’île de S. Joseph. Isle de l’océan oriental, dans l’Archipel de S. Lazare, c’est une des îles Mariannes, & qui est la plus peuplée après celle de Guahan. Elle a environ 20 lieues de tour, & est toute montagneuse. Latit. selon le p. Gobien, 15. 20′. (D. J.)​","[[""15 20' N""]]",,15 20' N,15 20' N
v14-2002-0,"SALVADOR, San","SALVADOR, San, (Géog. mod.)​ nom commun à plusieurs lieux.


1°. San-Salvador, ville d’Afrique, sur la côte orientale de l’Ethiopie, capitale du Congo, sur une montagne escarpée. Elle est le séjour du roi du pays, & s’appelloit Congo, avant que les Portugais eussent changé son nom. Elle est aujourd’hui peuplée d’européens. Les jésuites & les capucins y sont établis ; l’évêque est suffragant de Lisbonne. Latit. méridionale, 5.


2°. San-Salvador, ville de l’Amérique, au gouvernement de Guatimala, à 7 lieues de la mer du sud, à 40 de San Jago, de Guatimala, dans un terrein fertile en fruits, & dans un air assez temperé. Latit. septentionale, 13. 6.


3°. San-Salvador, ville de l’Amérique méridionale, au Bresil, dont elle est la capitale. Elle est grande, bien bâtie, fort peuplée, très-commerçante, &-​ située sur la baie de tous les Saints, Bahya de Todos los Santos ; son assiette n’est pas avantageuse, parce qu’elle est haute & basse, & qu’elle n’a presque point de rues qui soient droites.


Comme on ne peut s’y servir d’aucunes voitures, les esclaves y font la fonction de chevaux, & transportent d’un lieu à un autre, toutes les marchandises ; ils portent aussi les habitans sur une espece de lit de coton à réseau, suspendu par les deux bouts ; ce lit ou palanquin est couvert d’une impériale, d’où pendent des rideaux qui empêchent d’être vû, & qui garantissent du soleil. On est fort à son aise dans ce lit ; la tête repose sur un chevet, & le corps sur un petit matelas proprement piqué ; la chaleur violente du climat, & la molesse extrème des habitans, ont rendu ces hamacs très-communs, non-seulement pour faire les visites, mais aussi pour se rendre à l’église.


San-Salvador, est la résidence du viceroi du Bresil, le siege d’un archevêque, d’un conseil souverain, & d’une cour des monnoies.


Les maisons y sont hautes, & presque toutes de pierre de taille & de brique. Les églises sont riches, & les communautés nombreuses ; les jésuites seuls y sont au nombre de près de deux cens, & les plus riches de tous les religieux. Ils y possedent une église & un college magnifique, où ils entretiennent six régens pour enseigner.


San-Salvador, est un lieu de grand abord pour les marchandises qui s’y trafiquent, telles que sont les toiles, les baies, les serges, & les perpétuanes ; les chapeaux, les bas de soie & de fil, les biscuits, les farines, le froment, les vins de port-à-port, &c. les huiles, le beurre, le fromage, les batteries de cuisine, les esclaves de Guinée, &c. Pour toutes ces choses, on y reçoit en retour de l’or, du sucre, du tabac, du bois de teinture de Brésil & autres ; des peaux, des huiles, des suifs, du baume de copahu, de l’ypécacuana, &c.


Cette ville si avantageuse pour les Portugais, est sur une hauteur de 80 toises, qui dépend de la côte orientale de la baie de tous les Saints. Cette hauteur est très-difficile à grimper, & on s’y sert d’une espece de gruë pour monter & descendre les marchandises du port à la ville.


San-Salvador est en général bien fortifiée, mais la garnison est aussi débauchée que mal disciplinée. Les autres habitans ne valent guere mieux ; ils sont voluptueux, ignorans, vains, & bigots. Ils marchent ordinairement un rosaire à la main, un chapelet au col, un S. Antoine sur l’estomac, un poignard sur le sein, un pistolet dans la poche, & une longue épée au côté, afin de ne pas perdre l’occasion en disant leurs chapelets, de se venger d’un ennemi. Lat. méridionale, 12. (D. J.)​","[['5 S'], [""13 6' N""], ['12 S']]",,5 S | 13 6' N | 12 S,
v14-2006-0,SALVATIERRA,"SALVATIERRA, (Géog. mod.)​ il y a deux à​trois villes ou bourgs de ce nom en Espagne, & une en Portugal.


1°. Salvatierra, petite ville d’Espagne en Galice, sur le Minho, dont l’évêché est au nord-est de Tuy. Long. 10. 55. latit. 39. 45.


2°. Salvatierra, petite ville d’Espagne dans la Biscaye, province d’Alava, au pié d’une montagne. Long. 15. 30. latit. 42. 48.


3°. Salvatierra, bourg d’Espagne, dans le comté d’Arragon, au confluent des petites rivieres d’Arragon & de Véral, & à quatre lieues de Java.


4°. Salvatierra, ou Salvaterra, est une ville forte de Portugal, dans la province de Béyra, sur la riviere d’Elia, à l’orient de Ségura. Long. 9. 5. latit. 39. 34. (D. J.)​","[[""39 45' N 10 55' E""], [""42 48' N 15 30' E""], [""39 34' N 9 5' E""]]",,39 45' N 10 55' E | 42 48' N 15 30' E | 39 34' N 9 5' E,39 45' N 10 55' E | 42 48' N 15 30' E | 39 34' N 9 5' E
v14-2261-0,SARBRUCK,"SARBRUCK, (Géog. mod.)​ il y a trois villes qu’on nomme également Sarbourg & Sarbruck ; de ces trois villes, il y en a une qui devroit s’appeller Sarbourg, & qui est celle du voisinage de Treves ; c’est le Castra Sarræ ; & une autre Sarbruck en Lorraine ; c’est le Saravi pons des anciens itinéraires. Distinguons donc ces divers endroits.


1°. Sarbruck, ville d’Allemagne, dans l’électorat de Treves, sur la Sara, qu’on y passe sur un pont, à 3 lieues au midi de Treves. Long. 24. 14. latit. 49. 36.


2°. Sarbruck, ville de Lorraine au pays de Vosge, sur la Sare, au pié des montagnes, près des frontieres de la basse-Alsace, en allant de Metz à Strasbourg, à 6 lieues de Marsal, & à 4 de Phalsbourg. C’est le pons Saravi des itinéraires. Longitude 24. 25. latit. 48. 44.


3°. Sarbruck, village, & autrefois ville de la Lorraine allemande, capitale du comté de même nom. Elle est située sur la Sarre, à 6 lieues au-dessus de Sarlouis. Cette ville a été ruinée pendant les guerres d’Allemagne du dernier siecle. Long. 24. 43. lat. 49. 16. (D. J.)​","[[""49 36' N 24 14' E""], [""48 44' N 24 25' E""], [""49 16' N 24 43' E""]]",,49 36' N 24 14' E | 48 44' N 24 25' E | 49 16' N 24 43' E,49 36' N 24 14' E | 48 44' N 24 25' E | 49 16' N 24 43' E
v14-2311-0,"SARIGAN, l’Isle de","SARIGAN, l’Isle de, (Géogr. mod.)​ autrement l’île de Saint-Charles ; petite île de l’Archipel de Saint-Lazare, & l’une des Mariannes, à six lieues de l’île de Guguan ; on lui donne douze milles de circuit. Latit. septent. 17. 35. (D. J.)​","[[""17 35' N""]]",,17 35' N,17 35' N
v14-2736-0,SCHIRAS ou SCAIRAZ,"SCHIRAS ou SCAIRAZ, (Géog. mod.)​ ville de Perse, capitale du Farsistan, près des ruines de l’ancienne Persépolis, dans une vaste & agréable plaine, sur le Bendemir. Long. suivant la plûpart des géographes, 73. 75. latit. septentrion. 29. 36. cependant les tables de Nassir-Eddin & d’Ulug-beg lui donnerent 88d. de longit. ce qui vient sans doute de la position du premier méridien que ces deux auteurs reculent plus avant vers l’orient.


Les sultans Bouïdes ont fait en divers tems de Schiras & d’Ispahan la capitale de leurs états. Les mogols ou tartares de Ginghiz-Kan s’en rendirent les maîtres, & l’ont possédée jusqu’au tems de Tamerlan ; ensuite les sultans Turcomans devinrent possesseurs de cette ville, qui passe aujourd’hui pour la seconde de l’empire de Perse. Son circuit peut être d’environ 9 milles, dont il n’y a cependant qu’une partie qui soit habitée ; la plûpart des maisons sont de torchis ; les plus belles sont de brique cuite au soleil. Celle du kan qui y commande a plusieurs galeries, cours, vergers & jardins ; ce palais est bâti comme une tour, & a trois étages, avec plusieurs balcons & fenêtres. Son sérail joint ce bâtiment.


Les mosquées de Schiras sont belles, & les fontaitaines ne manquent pas dans cette ville. Les vivres y sont en abondance. Les environs produisent le meilleur vin de tout l’Orient, des raisins admirables qu’on confit à demi-mûrs au vinaigre pour en faire un rafraichissement dans les chaleurs de l’été. Le ter-​roir de cette ville produit aussi beaucoup de capres, de l’opium, & des roses en telle quantité, qu’on fournit diverses provinces voisines de l’eau qu’on tire de ces roses, & qui est singulierement estimée.


Moslach eddin, qu’on connoît aussi sous le nom de Saddi, homme célebre dans tout l’Orient, étoit natif de Schiras, & florissoit dans le xiij. siecle. Abubeker le fit instruire en toutes sortes de sciences, & Saddi ne trouva point dans la suite de termes assez forts pour célebrer les louanges de ce prince. On a de lui, en langue persane, son gulistan, ou son jardin des roses, ouvrage plein de traits de morale sur les mœurs des princes, l’éducation des enfans, la jeunesse, la vieillesse, &c. Nous n’avons que des foibles traductions françoises & latines de cet ouvrage. L’autre livre de Saddi, intitulé le bustiah, ou le berger, est un poëme en dix livres, dans lequel l’auteur traite de la justice, de l’amour, de la folie, des bonnes mœurs, de la constance, de la tempérance, &c. Il n’a point encore été traduit dans aucune langue européenne, mais il n’est pas moins estimé que le gulistan dans tout l’Orient. Saddi passe pour un des grands poëtes de la Perse. (D. J.)​","[['alt'], [""29 36' N 73 75' E""], [""29 36' N 88 E""]]",,alt | 29 36' N 73 75' E | 29 36' N 88 E,73. 75. | 29. 36. | 88d.
v14-2740-0,SCHIRVAN,"SCHIRVAN, (Géog. mod.)​ province de Perse ; elle s’étend sur la rive occidentale de la mer Caspienne, & est séparée de l’Adherbigian & du Daghestan par les fleuves Aras & Kur, qui sont l’Araxes & le Cyrus des anciens. Cette province, & celle d’Aran, d’Alan, de Mogan, de Kars, de Daghestan & d’Adherbigian, sont proprement ce que les anciens ont appellé l’Albanie & la Médie. Le kalife Vatheck l’Abasside ajouta le Schirvan aux autres conquêtes des Musulmans ; mais Tamerlan s’en rendit le maître. Ses principales villes sont 1°. Berdaah sur le Kur, sous le 83d. de longitude, & sous le 40. 30 de latit. septentrionale. 2°. Baconiah, port de la mer Caspienne, située sous le 84. 10. de longitude & sous le 39. 30. de latitude septentrionale ; 3°. Schamakhiah, capitale du Schirvan, sous les 85. 30. de longitude, & sous le 39. 30. de latit. septentrionale.


Le Schirvan est terminé au septentrion par le Caucase, à l’orient par la mer Caspienne, & au midi par la riviere de Kur. Il a environ trente lieues de longueur du septentrion au midi, & à-peu-près autant de largeur de l’orient à l’occident. Cette province est proprement l’ancienne Albanie ; car Strabon, Pline & Ptolomée, conviennent de la situation de l’Albanie, entre le mont Caucase, la mer Caspienne, & le Cyrus.


Le Schirvan répond aussi à l’éloge que Strabon fait de l’Albanie. L’air y est sain & tempéré, le voisinage des hautes montagnes couvertes de neiges, & le vent de mer en modere la chaleur : les hivers y sont communément plus humides que froids, & toute la campagne est couverte d’herbes odoriférantes. (D. J.)​","[[""40 30' N 83 E""], [""39 30' N 84 10' E""], [""39 30' N 85 30' E""]]",,40 30' N 83 E | 39 30' N 84 10' E | 39 30' N 85 30' E,40 30' N 83 E | 39 30' N 84 10' E | 39 30' N 85 30' E
v14-3187-0,SELINGA,"SELINGA, (Géog. mod.)​ ville de l’empire russien, dans la grande Tartarie, sur la riviere qui lui donne son nom. Voyez Selinginskoy.


Quant à la riviere même, elle sort de diverses sources vers les 46d. de latitude & les 115d. de longitude. Elle va se décharger dans le lac Baïkal, à 55 degrés de latitude. Ses deux bords, depuis son origine jusqu’à une journée de Selinginskoy, sont aux Monugales ; mais depuis Selinginskoy jusqu’à son embouchure, tout son rivage appartient aux Russes. (D. J.)​","[['46 N 115 E'], ['55 N']]",,46 N 115 E | 55 N,46 N 115 E | 55 N
v15-447-1,"Siba, la","Siba, la, (Géog. mod.)​ riviere de la grande Tartarie, & qui s’appelloit autrefois Altui. Elle a sa source dans les montagnes d’une branche du Caucase, à 43d de latitude, au sud des sources de la Jéniséa, & elle se perd vers le nord de deserts du Goby. Ses bords sont habités par les Monugales de l’ouest, qui ont un petit kan pour chef. (D. J.)​",[['43 N']],,43 N,43 N
v15-934-0,SOCOTERA ou SOCOTORA,"SOCOTERA ou SOCOTORA, (Géog. mod.)​ île située entre l’Arabie-heureuse & l’Afrique, au midi du cap Fartac, & au nord du cap Gardafui, environ à 20 lieues de ces deux continens. On donne à cette île une quarantaine de lieues de tour ; elle a un roi particulier, qui releve d’un chérif d’Arabie. Son produit consiste en bétail, en riz & en fruits ; on en tire aussi des dattes, de l’encens & de l’aloës ; sa capitale se nomme Tamara, Tamarin ou Tamarette. Latit. 13. (D. J.)​",[['13 N']],,13 N,13 N
v15-1106-1,"Sonde, îles de la","Sonde, îles de la, (Géog. mod.)​ îles de la mer des Indes, situées autour de l’équateur, & au couchant des Moluques. Elles s’étendent depuis le 8 deg. de latit. sept. jusqu’au 8 de lat. mérid. & depuis le 138. deg. de long. jusqu’au 158. Les principales de ces îles sont Sumatra, Java & Bornéo ; leurs peuples tiennent beaucoup du naturel, de la façon de vivre, & du langage de ceux de la terre-ferme de Malaca, ce qui fait conjecturer qu’elles ont été peuplées par les Malayes. Les Hollandois font le principal commerce de ces îles. (D. J.)​","[['8 S 138 E', '8 N 158 E']]",,8 S 138 E 8 N 158 E,8 N 138 E | 8 S 158 E
v15-1571-0,"SPITZBERG, le","SPITZBERG, le, (Géog. mod.)​ pays de la terre Arctique, dans l’Océan septentrional, ainsi nommé à cause de la quantité de ses montagnes aiguës. Les Anglois l’appellent Niew-land. Il est fort avancé au-dessus de la Norwege, vers le nord, à la hauteur de 80 degrés de latitude, entre la nouvelle Zemble à l’orient, & le Groenland à l’occident, à près de trois cens lieues de chacune de ces contrées. Il fut découvert en 1596, & ainsi nommé par Guillaume Barents & Jean Cornelis, hollandois, qui cherchoient un chemin pour aller à la Chine, par la mer Glaciale.


On a reconnu que le Spitzberg est divisé en deux parties : celle qui est au couchant est une grande île, qui s’étend du septentrion au midi l’espace de près de deux cens mille pas ; & celle qui est au levant, est une autre île plus petite, nommée la nouvelle Frise.


Il n’y a ni villes, ni villages connus dans ce pays à cause du grand froid qu’il y fait, mais seulement quelques ports, comme la baie de Hoorn, la baie des Anglois, la baie des Basques, le golfe de Way, & quelques autres ports fréquentés par les Anglois, les Hollandois, les Hambourgeois, pour la pêche de la baleine, qui y est meilleure qu’en aucun autre pays du pole arctique ; mais les glaces dont toutes les côtes du Spitzberg sont couvertes, en rendent la navigation très-dangereuse. (D. J.)​",[['80 N']],,80 N,80 N
v16-292-0,TERMED,"TERMED, (Géog. mod.)​ ville d’Asie dans la Transoxiane, sur l’Oxus. Long. selon de Lisle, 85. 30. (D. J.)​","[[""85 30' E""]]",,85 30' E,85 30' E
v16-310-0,TERNATE,"TERNATE, (Géog. mod.)​ île de la mer des Indes, la principale des Moluques, sous la ligne, à un demi-degré de latitude septentrionale, à 2 lieues de Tidor. Elle en a six de circuit. Le pays est montagneux. L’air y est chaud & sec, & les volcans y font de grands desordres. La mer fournit beaucoup de poisson ; les orangers, citronniers, cocotiers & amandiers, viennent en abondance à Ternate. Il y a dans cette île un roi particulier, qui fait son séjour à Malayo, capitale. Ses sujets sont mahométans, paresseux, sobres, ignorans, sans ambition, & sans vanité. Tous leurs meubles consistent en une hache, un arc, des flêches, quelques nattes & quelques pots. Leur principale nourriture est de pain de sagou, ou de maïs.


Les Hollandois ont débusqué les Portugais de cette île, & le roi de Ternate s’est soumis à la compagnie des Indes orientales, en arrachant tous les girofliers de son pays ; la compagnie pour le dédommager de cette perte, lui donne chaque année environ dix-huit mille rixdallers en especes, ou en valeur par d’autres effets.


On ne connoît guere de volcan plus terrible que celui de l’île de Ternate. La montagne, qui est roide & difficile à monter, est couverte au pié de bois épais ; mais son sommet qui s’éleve jusqu’aux nues, est pelé & escarpé par le feu. Le soupirail est un grand trou qui descend en ligne spirale, & devient par degré de plus petit en plus petit, comme l’intérieur d’un amphithéâtre. Dans le printems & en automne, vers les équinoxes, quand il regne un certain vent, & sur-tout le vent du nord, cette montagne vomit avec grand bruit des flammes mêlées d’une fumée noire & de cendres brûlantes ; & toutes les campagnes des environs se trouvent couvertes de cendres. Les habitans y vont dans certain tems de l’année pour y recueillir du soufre, quoique la montagne soit si escarpée en plusieurs endroits, qu’on ne peut y monter qu’avec des cordes attachées à des crochets de fer. (D. J.)​","[[""0 30' N""]]",,0 30' N,1/2 N
v16-342-54,"Terre-ferme, en Amérique","Terre-ferme, en Amérique, (Géog. mod.)​ vaste contrée de l’Amérique, sous la zone torride, entre le treizieme degré de latitude septentrionale & le deuxieme de latitude méridionale. Elle comprend six gouvernemens sur la mer du Nord ; savoir, Paria, ou la nouvelle Andalousie, Venezuela, Rio de la Hacha, Sainte-Marthe, Carthagène & la Terre ferme proprement dite. Elle comprend sur la mer du Sud deux​autres gouvernemens ; savoir, le royaume de Grenade & le Popayan.


Le nom de Castille d’or étoit autrefois commun à une grande partie de ce pays-là, qui est aujourd’hui partagé entre trois audiences ; celle de Saint-Domingue, celle de Santa-Fé & celle de Panama.


La Terre-ferme proprement dite, est une province particuliere du grand pays qui est le long de la côte septentrionale de l’Amérique méridionale ; c’en est proprement la partie, qui est entre la nouvelle Espagne, la mer du Nord, la mer du Sud & le golfe de Darien. Panama & Puerto-Belo en sont les principales villes. (D. J.)​","[['13 N', '2 S']]",,13 N 2 S,13 N | 2 S
v16-710-2,"Thomas, Saint-","Thomas, Saint-, (Géog. mod.)​ île de l’Amérique septentrionale, une des Antilles, au levant de Porto-Rico. Elle a six lieues de tour, & appartient aux Danois. Long. 18. 27. (D. J.)​","[[""18 27' N""]]",,18 27' N,18 27' O
v16-929-0,TIMANA,"TIMANA, (Géog. mod.)​ ville de l’Amérique méridionale, au Popayan, dans la contrée à laquelle elle donne son nom, à l’orient des hautes montagnes des Andes, dans une région fort chaude, sur le bord d’une petite riviere. Latit. 1. 28. (D. J.)​","[[""1 28' N""]]",,1 28' N,1 28' N
v16-1305-0,TOR,"TOR, (Géogr. mod.)​ petite ville d’Asie, dans l’Arabie pétrée, sur le bord de la mer Rouge, avec un château pour défense. Son port est assez bon pour les vaisseaux & pour les galeres ; c’est l’abord des pelerins turcs qui vont à la Mecque. Lat. 28. (D. J.)​",[['28 N']],,28 N,28 N
v16-1380-10,"Tortues, île des","Tortues, île des, (Géog. mod.)​ îles de l’Amérique septentrionale, au nombre de sept ou huit, & que quelques-uns mettent au rang des Lucayes ; on les trouve au midi occidental du cap de la Floride, environ à 294 d. de longitude, entre les 24 & 25 d. de latitude nord. (D. J.)​","[['24 N 294 E', '25 N 294 E']]",,24 N 294 E 25 N 294 E,24 N 294 O | 25 N 294 O
v16-2000-9,"Trinité, île de la","Trinité, île de la, (Géog. mod.)​ ou ila della Trinitad, île de l’Amérique méridionale, dans la mer du Sud, sur la côte de la Terre-ferme, au nord de l’embouchure de l’Orénoque. Elle appartient aux Espagnols ; on lui donne 25 lieues de long, sur 18 de large, mais l’air y est mal-sain, à cause qu’il est ordinairement chargé de brouillards. Colomb a découvert cette île en 1498 ; la petite ville de Saint-Joseph est sa capitale. Latit. mérid. 9. latit. septent. 10. 30. suivant les cartes hollandoises. (D. J.)​","[['9 N', ""10 30' N""]]",,9 N 10 30' N,9 S | 10 30' N
v16-2000-10,"Trinité, la","Trinité, la, (Géog. mod.)​ ou comme disent les Espagnols, la Trinitad, ville de l’Amérique méridionale, dans la Terre-ferme, au nouveau royaume de Grenade, sur le bord orientatal de la riviere de la Magdalena, à 24 lieues de Santa-Fé. Latitude 5. 30. (D. J.)​","[[""5 30' N""]]",,5 30' N,5 30' N
v16-2282-0,TUBINGEN,"TUBINGEN, (Géog. mod.)​ ville d’Allemagne, en Suabe, dans le duché de Wirtemberg, sur le Necker, à quatre milles de Stutgard au sud-ouest, & à douze au couchant d’Ulm. On croit que cette ville a été bâtie au commencement du sixieme siecle, mais elle a été agrandie en 1482, par le duc de Wirtemberg, Eberard le barbu, qui y avoit établi en 1477 une université à laquelle il accorda de grands privileges. Le territoire de cette ville est diversifié par quelques vignobles, des prés, des terres labourables, des collines & des vallées. Long. suivant Cassini, 26. 56. 15. latit. 48. 34. Long. suivant Sickard, 26. 46. 30. latit. 48. 34. (D. J.)​","[['alt'], ['48 34\' N 26 56\' 15"" E'], ['48 34\' N 26 46\' 30"" E']]",,"alt | 48 34' N 26 56' 15"" E | 48 34' N 26 46' 30"" E","48 34' N 26 56' 15"" E | 48 34' N 26 46' 30"" E"
v16-2361-0,"TURA, la","TURA, la, (Géog. mod.)​ riviere de Sibérie dans l’empire russien. Elle a sa source dans cette partie du mont Caucase qui sépare la Sibérie de la Russie, à 59 degrés 30 minutes de latitude, au nord du royaume de Casan, & courant de-là à l’est-sud est, elle va se joindre à la riviere de Tobol, à 57. 40. de latitude. Cette riviere est fort poissonneuse, & ses rives abondent en toutes sortes de gibier.","[[""57 40' N""]]",,57 40' N,59 30' N | 57 40' N
v16-2428-0,"TUTUCURIN, TUTOCORIN, TUTUCORY","TUTUCURIN, TUTOCORIN, TUTUCORY, (Géog. mod.)​ ville de la presqu’isle occidentale de l’Inde, sur la côte de la pescherie, entre le cap de Comorin, & le passage de Ramanor. Elle est très peuplée, & c’est le seul endroit de la côte où les vaisseaux européens puissent aborder, cette rade étant couverte par deux isles qui en font la sureté. Les Hollandois y ont une forteresse, qui leur sert à faire un grand commerce sur toute cette côte. latit. suivant le pere Noel, 8, 52. (D. J.)​","[[""8 52' N""]]",,8 52' N,8 52' N
v16-2631-2,Valladolid ou Vallisoleto,"Valladolid ou Vallisoleto, (Géog. mod.)​ ville de l’Amérique septentrionale, dans la nouvelle Espagne, au gouvernement de Méchoacan, proche d’un grand lac, avec un évêché suffragant de Mexico. Latit. 11. 19. (D. J.)​","[[""11 19' N""]]",,11 19' N,11 19' N
v16-2753-0,VASCHGERD,"VASCHGERD, (Géog. mod.)​ ville du Turquestan, dans le territoire de Saganian, sur les confins de Tarmed. Long. 92. sa latitude est inconnue. (D. J.)​​",[['92 E']],,92 E,92 E
v16-2943-3,"Vendre, port de","Vendre, port de, (Géog. mod.)​ port de France, dans le Roussillon, sur la côte de la Méditerranée, au pié de plusieurs montagnes, à un mille & demi nord-ouest du cap d’Esbiere. Le port de Vendre est une espece de calanque, longue d’environ quatre cens toises, & large de cent en certains endroits. C’étoit autrefois un très-bon port, mais il est présentement comblé en partie. La latitude de ce port est 42. 30. & la variation 6d. nord-ouest. (D. J.)​","[[""42 30' N""]]",,42 30' N,42 30' N
